source_run_id,run_mode,domain,profile,metric,contrast,classification,n_paired,mean_difference,median_difference,ci_lo_bootstrap,ci_hi_bootstrap,p_signflip_two_sided,p_sign_exact_two_sided,paired_rank_biserial,context_q,context_family_m
29848587274,phase1_v2_redundancy_only,training,lab2,auc_reward,ql_true_minus_ql_false,registered_descriptive,20,-3.0304,-4.459166666666675,-7.090171249999996,1.1386920833333316,0.1748485565185547,0.5034446716308594,-0.3619047619047619,0.3496971130371094,12
29848587274,phase1_v2_redundancy_only,training,lab2,episodes_to_threshold,ql_true_minus_ql_false,registered_descriptive,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12
29848587274,phase1_v2_redundancy_only,training,lab2,mean_first_goal_presentations,ql_true_minus_ql_false,registered_descriptive,20,-0.2545454545454545,-0.18181818181818188,-0.4000000000000001,-0.11363636363636362,0.003223419189453125,0.004425048828125,-0.7263157894736842,0.0128936767578125,12
29848587274,phase1_v2_redundancy_only,training,lab3,auc_goal,ql_true_minus_ql_false,registered_descriptive,20,0.0024000000000000132,0.00216666666666665,0.0015833333333333476,0.0032500000000000194,5.53131103515625e-05,0.0004024505615234375,0.9047619047619048,0.00061798095703125,12
29848587274,phase1_v2_redundancy_only,training,lab3,auc_reward,ql_true_minus_ql_false,registered_descriptive,20,2.0813,2.7238333333333316,-1.6178445833333244,5.6147408333333315,0.28466033935546875,0.11531829833984375,0.3238095238095238,0.48798915318080355,12
29848587274,phase1_v2_redundancy_only,training,lab3,episodes_to_threshold,ql_true_minus_ql_false,registered_descriptive,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12
29848587274,phase1_v2_redundancy_only,training,lab3,mean_first_goal_presentations,ql_true_minus_ql_false,registered_descriptive,20,-0.13999999999999999,-0.09999999999999998,-0.22999999999999998,-0.05500000000000001,0.0089111328125,0.057373046875,-0.7904761904761904,0.0267333984375,12
29848587274,phase1_v2_redundancy_only,benchmark,lab1,goal_rate,ql_true_minus_ql_false,registered_descriptive,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848587274,phase1_v2_redundancy_only,benchmark,lab2,goal_rate,ql_true_minus_ql_false,registered_descriptive,20,0.03625,0.03750000000000003,0.010624999999999996,0.0625,0.016265869140625,0.021270751953125,0.6544117647058824,0.031652502111486486,72
29848587274,phase1_v2_redundancy_only,benchmark,lab3,goal_rate,ql_true_minus_ql_false,registered_descriptive,20,0.020624999999999994,0.0,0.004999999999999999,0.03624999999999999,0.0234375,0.021484375,0.7818181818181819,0.044407894736842105,72
29848587274,phase1_v2_redundancy_only,benchmark,lab1,avg_steps,ql_true_minus_ql_false,registered_descriptive,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848587274,phase1_v2_redundancy_only,benchmark,lab2,avg_steps,ql_true_minus_ql_false,registered_descriptive,20,-0.819375,-1.05,-1.337515625,-0.31250000000000006,0.0070438385009765625,0.04138946533203125,-0.6857142857142857,0.014490182059151785,72
29848587274,phase1_v2_redundancy_only,benchmark,lab3,avg_steps,ql_true_minus_ql_false,registered_descriptive,20,-0.3656250000000001,-0.21875,-0.6812656250000001,-0.04875,0.04043769836425781,0.5034446716308594,-0.45714285714285713,0.07101254346894055,72
29848587274,phase1_v2_redundancy_only,benchmark,lab1,avg_dev,ql_true_minus_ql_false,registered_descriptive,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848587274,phase1_v2_redundancy_only,benchmark,lab2,avg_dev,ql_true_minus_ql_false,registered_descriptive,20,-2.1762499999999996,-2.75625,-3.550671875,-0.8074062500000012,0.0081939697265625,0.04138946533203125,-0.6095238095238096,0.016387939453125,72
29848587274,phase1_v2_redundancy_only,benchmark,lab3,avg_dev,ql_true_minus_ql_false,registered_descriptive,20,-0.378125,-0.2562500000000001,-0.780015625,0.017515624999999792,0.08555221557617188,0.5034446716308594,-0.3761904761904762,0.14325022142986918,72
29848587274,phase1_v2_redundancy_only,benchmark,lab1,avg_policy_energy,ql_true_minus_ql_false,registered_descriptive,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
