StateIndex,SetPlugZ1=OFF,SetPlugZ1=ON,SetSpotlight=OFF,SetSpotlight=ON,SetZ1Blinds=OFF,SetZ1Blinds=ON,SetZ1Light=OFF,SetZ1Light=ON,SetZ2Blinds=OFF,SetZ2Blinds=ON,SetZ2Light=OFF,SetZ2Light=ON,DO_NOTHING
3422,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00
3423,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00
3424,-100.00,0.00,-100.00,-22.50,0.00,-100.00,-100.00,-100.00,-100.00,-125.00,0.00,-100.00,0.00
3425,-100.00,0.00,-100.00,-22.50,0.00,-100.00,-100.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3426,-100.00,0.00,-100.00,-22.50,0.00,-100.00,-100.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3427,-100.00,0.00,-100.00,-22.50,0.00,-100.00,-100.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3428,0.00,-100.00,-100.00,-22.50,0.00,-100.00,-100.00,0.00,-100.00,-125.00,0.00,-100.00,0.00
3429,0.00,-100.00,-100.00,-22.50,0.00,-100.00,-100.00,0.00,-100.00,-10.00,0.00,-100.00,0.00
3430,0.00,-100.00,-100.00,-22.50,0.00,-100.00,-100.00,0.00,-100.00,-10.00,0.00,-100.00,0.00
3431,0.00,-100.00,-100.00,-22.50,0.00,-100.00,-100.00,0.00,-100.00,-10.00,0.00,-100.00,0.00
3432,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,-125.00,0.00,-100.00,0.00
3433,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3434,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3435,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3436,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,-125.00,0.00,-100.00,0.00
3437,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,-10.00,0.00,-100.00,0.00
3438,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,-10.00,0.00,-100.00,0.00
3439,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,-10.00,0.00,-100.00,0.00
3440,-100.00,0.00,-100.00,-22.50,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3441,-100.00,0.00,-100.00,-22.50,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3442,-100.00,0.00,-100.00,-22.50,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3443,-100.00,0.00,-100.00,-22.50,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3444,0.00,-100.00,-100.00,-22.50,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00
3445,0.00,-100.00,-100.00,-22.50,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00
3446,0.00,-100.00,-100.00,-22.50,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00
3447,0.00,-100.00,-100.00,-22.50,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00
3448,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3449,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3450,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3451,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3452,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00
3453,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00
3454,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00
3455,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00
3456,-100.00,0.00,-100.00,-22.50,-100.00,-100.00,0.00,-100.00,-100.00,-125.00,-100.00,-10.00,0.00
3457,-100.00,0.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3458,-100.00,0.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3459,-100.00,0.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3460,0.00,-100.00,-100.00,-22.50,-100.00,-100.00,0.00,-100.00,-100.00,-125.00,-100.00,-10.00,0.00
3461,0.00,-100.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3462,0.00,-100.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3463,0.00,-100.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3464,-100.00,0.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,-125.00,-100.00,-10.00,0.00
3465,-100.00,0.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3466,-100.00,0.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3467,-100.00,0.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3468,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,-125.00,-100.00,-10.00,0.00
3469,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3470,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3471,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3472,-100.00,0.00,-100.00,-22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3473,-100.00,0.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3474,-100.00,0.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3475,-100.00,0.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3476,0.00,-100.00,-100.00,-22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3477,0.00,-100.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3478,0.00,-100.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3479,0.00,-100.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3480,-100.00,0.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3481,-100.00,0.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3482,-100.00,0.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3483,-100.00,0.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3484,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3485,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3486,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3487,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3488,-100.00,0.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,-125.00,-100.00,-10.00,0.00
3489,-100.00,0.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3490,-100.00,0.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3491,-100.00,0.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3492,0.00,-100.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,-125.00,-100.00,-10.00,0.00
3493,0.00,-100.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3494,0.00,-100.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3495,0.00,-100.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3496,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-125.00,-100.00,-10.00,0.00
3497,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3498,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3499,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3500,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-125.00,-100.00,-10.00,0.00
3501,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3502,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3503,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
3504,-100.00,0.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3505,-100.00,0.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3506,-100.00,0.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3507,-100.00,0.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3508,0.00,-100.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3509,0.00,-100.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3510,0.00,-100.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3511,0.00,-100.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3512,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3513,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3514,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3515,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3516,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3517,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3518,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3519,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
3520,-100.00,0.00,-100.00,-22.50,-100.00,-100.00,0.00,-100.00,-100.00,-125.00,0.00,-100.00,0.00
3521,-100.00,0.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3522,-100.00,0.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3523,-100.00,0.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3524,0.00,-100.00,-100.00,-22.50,-100.00,-100.00,0.00,-100.00,-100.00,-125.00,0.00,-100.00,0.00
3525,0.00,-100.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3526,0.00,-100.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3527,0.00,-100.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3528,-100.00,0.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,-125.00,0.00,-100.00,0.00
3529,-100.00,0.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3530,-100.00,0.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3531,-100.00,0.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3532,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,-125.00,0.00,-100.00,0.00
3533,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3534,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3535,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3536,-100.00,0.00,-100.00,-22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3537,-100.00,0.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3538,-100.00,0.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3539,-100.00,0.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3540,0.00,-100.00,-100.00,-22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3541,0.00,-100.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3542,0.00,-100.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3543,0.00,-100.00,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3544,-100.00,0.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3545,-100.00,0.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3546,-100.00,0.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3547,-100.00,0.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3548,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3549,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3550,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3551,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3552,-100.00,0.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,-125.00,0.00,-100.00,0.00
3553,-100.00,0.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3554,-100.00,0.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3555,-100.00,0.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3556,0.00,-100.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,-125.00,0.00,-100.00,0.00
3557,0.00,-100.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3558,0.00,-100.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3559,0.00,-100.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3560,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-125.00,0.00,-100.00,0.00
3561,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3562,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3563,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3564,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-125.00,0.00,-100.00,0.00
3565,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3566,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3567,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
3568,-100.00,0.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3569,-100.00,0.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3570,-100.00,0.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3571,-100.00,0.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3572,0.00,-100.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3573,0.00,-100.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3574,0.00,-100.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3575,0.00,-100.00,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3576,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3577,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3578,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3579,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3580,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3581,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3582,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3583,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
3584,-100.00,0.00,-100.00,-30.00,-100.00,-100.00,-100.00,-100.00,-100.00,-125.00,-100.00,-17.50,0.00
3585,-100.00,0.00,-100.00,-30.00,-100.00,0.00,-100.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
3586,-100.00,0.00,-100.00,-30.00,-100.00,0.00,-100.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
3587,-100.00,0.00,-100.00,-30.00,-100.00,0.00,-100.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
3588,0.00,-100.00,-100.00,-30.00,-100.00,-100.00,-100.00,0.00,-100.00,-125.00,-100.00,-17.50,0.00
3589,0.00,-100.00,-100.00,-30.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,0.00
3590,0.00,-100.00,-100.00,-30.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,0.00
3591,0.00,-100.00,-100.00,-30.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,0.00
3592,-100.00,0.00,0.00,-100.00,-100.00,-100.00,-100.00,-100.00,-100.00,-125.00,-100.00,-17.50,0.00
3593,-100.00,0.00,0.00,-100.00,-100.00,0.00,-100.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
3594,-100.00,0.00,0.00,-100.00,-100.00,0.00,-100.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
3595,-100.00,0.00,0.00,-100.00,-100.00,0.00,-100.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
3596,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,0.00,-100.00,-125.00,-100.00,-17.50,0.00
3597,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,0.00
3598,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,0.00
3599,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,0.00
3600,-100.00,0.00,-100.00,-30.00,-100.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,-17.50,0.00
3601,-100.00,0.00,-100.00,-30.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,-100.00,-17.50,0.00
3602,-100.00,0.00,-100.00,-30.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,-100.00,-17.50,0.00
3603,-100.00,0.00,-100.00,-30.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,-100.00,-17.50,0.00
3604,0.00,-100.00,-100.00,-30.00,-100.00,-100.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,0.00
3605,0.00,-100.00,-100.00,-30.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,0.00
3606,0.00,-100.00,-100.00,-30.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,0.00
3607,0.00,-100.00,-100.00,-30.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,0.00
3608,-100.00,0.00,0.00,-100.00,-100.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,-17.50,0.00
3609,-100.00,0.00,0.00,-100.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,-100.00,-17.50,0.00
3610,-100.00,0.00,0.00,-100.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,-100.00,-17.50,0.00
3611,-100.00,0.00,0.00,-100.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,-100.00,-17.50,0.00
3612,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,0.00
3613,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,0.00
3614,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,0.00
3615,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,0.00
3616,-100.00,0.00,-100.00,-30.00,0.00,-100.00,-100.00,-100.00,-100.00,-125.00,-100.00,-17.50,0.00
3617,-100.00,0.00,-100.00,-30.00,0.00,-100.00,-100.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
3618,-100.00,0.00,-100.00,-30.00,0.00,-100.00,-100.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
3619,-100.00,0.00,-100.00,-30.00,0.00,-100.00,-100.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
3620,0.00,-100.00,-100.00,-30.00,0.00,-100.00,-100.00,0.00,-100.00,-125.00,-100.00,-17.50,0.00
3621,0.00,-100.00,-100.00,-30.00,0.00,-100.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,0.00
3622,0.00,-100.00,-100.00,-30.00,0.00,-100.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,0.00
3623,0.00,-100.00,-100.00,-30.00,0.00,-100.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,0.00
3624,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,-125.00,-100.00,-17.50,0.00
3625,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
3626,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
3627,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
3628,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,-125.00,-100.00,-17.50,0.00
3629,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,0.00
3630,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,0.00
3631,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,0.00
3632,-100.00,0.00,-100.00,-30.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,-17.50,0.00
3633,-100.00,0.00,-100.00,-30.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,-17.50,0.00
3634,-100.00,0.00,-100.00,-30.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,-17.50,0.00
3635,-100.00,0.00,-100.00,-30.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,-17.50,0.00
3636,0.00,-100.00,-100.00,-30.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,0.00
3637,0.00,-100.00,-100.00,-30.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,0.00
3638,0.00,-100.00,-100.00,-30.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,0.00
3639,0.00,-100.00,-100.00,-30.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,0.00
3640,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,-17.50,0.00
3641,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,-17.50,0.00
