StateIndex,SetSpotlight=OFF,SetSpotlight=ON,SetZ1Blinds=OFF,SetZ1Blinds=ON,SetZ1Light=OFF,SetZ1Light=ON,SetZ2Blinds=OFF,SetZ2Blinds=ON,SetZ2Light=OFF,SetZ2Light=ON,DO_NOTHING
537,-50.00,15.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
538,-50.00,15.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
539,-50.00,15.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
540,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
541,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
542,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
543,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
544,-50.00,15.00,-50.00,-50.00,-50.00,15.00,-50.00,-50.00,0.00,-50.00,0.00
545,-50.00,15.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
546,-50.00,15.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
547,-50.00,15.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
548,0.00,-50.00,-50.00,-50.00,-50.00,15.00,-50.00,-50.00,0.00,-50.00,0.00
549,0.00,-50.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
550,0.00,-50.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
551,0.00,-50.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
552,-50.00,15.00,-50.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
553,-50.00,15.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
554,-50.00,15.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
555,-50.00,15.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
556,0.00,-50.00,-50.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
557,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
558,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
559,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
560,-50.00,15.00,0.00,-50.00,-50.00,15.00,-50.00,-50.00,0.00,-50.00,0.00
561,-50.00,15.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
562,-50.00,15.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
563,-50.00,15.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
564,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,-50.00,0.00,-50.00,0.00
565,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
566,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
567,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
568,-50.00,15.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
569,-50.00,15.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
570,-50.00,15.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
571,-50.00,15.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
572,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
573,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
574,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
575,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
576,-50.00,15.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
577,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
578,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
579,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
580,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
581,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
582,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
583,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
584,-50.00,15.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
585,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
586,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
587,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
588,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
589,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
590,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
591,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
592,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
593,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
594,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
595,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
596,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
597,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
598,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
599,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
600,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
601,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
602,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
603,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
604,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
605,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
606,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
607,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
608,-50.00,15.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
609,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
610,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
611,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
612,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
613,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
614,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
615,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
616,-50.00,15.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
617,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
618,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
619,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
620,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
621,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
622,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
623,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
624,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
625,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
626,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
627,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
628,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
629,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
630,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
631,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
632,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
633,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
634,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
635,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
636,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
637,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
638,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
639,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
640,-50.00,15.00,-50.00,-50.00,-50.00,15.00,-50.00,-50.00,-50.00,0.00,0.00
641,-50.00,15.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
642,-50.00,15.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
643,-50.00,15.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
644,0.00,-50.00,-50.00,-50.00,-50.00,15.00,-50.00,-50.00,-50.00,0.00,0.00
645,0.00,-50.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
646,0.00,-50.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
647,0.00,-50.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
648,-50.00,15.00,-50.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
649,-50.00,15.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
650,-50.00,15.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
651,-50.00,15.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
652,0.00,-50.00,-50.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
653,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
654,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
655,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
656,-50.00,15.00,0.00,-50.00,-50.00,15.00,-50.00,-50.00,-50.00,0.00,0.00
657,-50.00,15.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
658,-50.00,15.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
659,-50.00,15.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
660,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,-50.00,-50.00,0.00,0.00
661,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
662,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
663,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
664,-50.00,15.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
665,-50.00,15.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
666,-50.00,15.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
667,-50.00,15.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
668,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
669,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
670,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
671,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
672,-50.00,15.00,-50.00,-50.00,-50.00,15.00,-50.00,-50.00,0.00,-50.00,0.00
673,-50.00,15.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
674,-50.00,15.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
675,-50.00,15.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
676,0.00,-50.00,-50.00,-50.00,-50.00,15.00,-50.00,-50.00,0.00,-50.00,0.00
677,0.00,-50.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
678,0.00,-50.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
679,0.00,-50.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
680,-50.00,15.00,-50.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
681,-50.00,15.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
682,-50.00,15.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
683,-50.00,15.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
684,0.00,-50.00,-50.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
685,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
686,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
687,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
688,-50.00,15.00,0.00,-50.00,-50.00,15.00,-50.00,-50.00,0.00,-50.00,0.00
689,-50.00,15.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
690,-50.00,15.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
691,-50.00,15.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
692,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,-50.00,0.00,-50.00,0.00
693,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
694,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
695,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
696,-50.00,15.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
697,-50.00,15.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
698,-50.00,15.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
699,-50.00,15.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
700,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
701,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
702,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
703,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00
704,-50.00,15.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
705,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
706,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
707,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
708,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
709,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
710,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
711,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
712,-50.00,15.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
713,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
714,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
715,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
716,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
717,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
718,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
719,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
720,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
721,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
722,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
723,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
724,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
725,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
726,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
727,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
728,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
729,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
730,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
731,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
732,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
733,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
734,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
735,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
736,-50.00,15.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
737,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
738,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
739,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
740,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
741,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
742,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
743,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
744,-50.00,15.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
745,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
746,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
747,-50.00,15.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
748,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
749,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
750,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
751,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
752,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
753,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
754,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
755,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
756,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
757,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
758,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
759,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
760,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
761,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
762,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
763,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
764,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
765,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
766,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
767,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
768,-50.00,15.00,-50.00,-50.00,-50.00,15.00,-50.00,-50.00,-50.00,0.00,0.00
769,-50.00,15.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
770,-50.00,15.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
771,-50.00,15.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
772,0.00,-50.00,-50.00,-50.00,-50.00,15.00,-50.00,-50.00,-50.00,0.00,0.00
773,0.00,-50.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
774,0.00,-50.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
775,0.00,-50.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
776,-50.00,15.00,-50.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
777,-50.00,15.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
778,-50.00,15.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
779,-50.00,15.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
780,0.00,-50.00,-50.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
781,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
782,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
783,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
784,-50.00,15.00,0.00,-50.00,-50.00,15.00,-50.00,-50.00,-50.00,0.00,0.00
785,-50.00,15.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
786,-50.00,15.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
787,-50.00,15.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
788,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,-50.00,-50.00,0.00,0.00
789,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
790,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
791,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00
792,-50.00,15.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
793,-50.00,15.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
794,-50.00,15.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
795,-50.00,15.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
796,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
797,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
798,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
799,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00
800,-50.00,15.00,-50.00,-50.00,-50.00,15.00,-50.00,-50.00,0.00,-50.00,0.00
801,-50.00,15.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
802,-50.00,15.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
803,-50.00,15.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
804,0.00,-50.00,-50.00,-50.00,-50.00,15.00,-50.00,-50.00,0.00,-50.00,0.00
805,0.00,-50.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
806,0.00,-50.00,-50.00,15.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00
