row_type,name,mode,profile,arm,seed,detail,value
censoring_fraction,,phase1b_v2_kg_frozen,labrel8s,true,1006,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1006,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1006,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1006,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8s,false,1006,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1006,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1006,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1006,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labband,true,1006,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1006,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1006,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1006,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labband,false,1006,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1006,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1006,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1006,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,lab4chain3,true,1006,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1006,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1006,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1006,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,lab4chain3,false,1006,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1007,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1007,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1007,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel0,true,1007,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1007,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1007,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1007,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel0,false,1007,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1007,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1007,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1007,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel4,true,1007,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1007,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1007,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1007,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel4,false,1007,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1007,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1007,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1007,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8,true,1007,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1007,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1007,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1007,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8,false,1007,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1007,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1007,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1007,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel16,true,1007,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1007,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1007,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1007,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel16,false,1007,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1007,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1007,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1007,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8s,true,1007,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1007,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1007,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1007,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8s,false,1007,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1007,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1007,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1007,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labband,true,1007,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1007,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1007,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1007,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labband,false,1007,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1007,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1007,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1007,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,lab4chain3,true,1007,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1007,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1007,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1007,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,lab4chain3,false,1007,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1008,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1008,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1008,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel0,true,1008,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1008,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1008,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1008,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel0,false,1008,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1008,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1008,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1008,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel4,true,1008,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1008,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1008,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1008,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel4,false,1008,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1008,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1008,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1008,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8,true,1008,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1008,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1008,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1008,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8,false,1008,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1008,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1008,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1008,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel16,true,1008,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1008,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1008,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1008,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel16,false,1008,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1008,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1008,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1008,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8s,true,1008,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1008,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1008,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1008,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8s,false,1008,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1008,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1008,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1008,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labband,true,1008,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1008,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1008,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1008,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labband,false,1008,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1008,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1008,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1008,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,lab4chain3,true,1008,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1008,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1008,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1008,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,lab4chain3,false,1008,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1009,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1009,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1009,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel0,true,1009,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1009,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1009,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1009,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel0,false,1009,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1009,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1009,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1009,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel4,true,1009,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1009,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1009,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1009,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel4,false,1009,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1009,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1009,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1009,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8,true,1009,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1009,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1009,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1009,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8,false,1009,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1009,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1009,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1009,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel16,true,1009,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1009,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1009,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1009,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel16,false,1009,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1009,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1009,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1009,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8s,true,1009,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1009,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1009,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1009,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8s,false,1009,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1009,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1009,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1009,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labband,true,1009,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1009,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1009,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1009,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labband,false,1009,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1009,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1009,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1009,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,lab4chain3,true,1009,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1009,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1009,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1009,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,lab4chain3,false,1009,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1010,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1010,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1010,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel0,true,1010,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1010,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1010,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1010,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel0,false,1010,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1010,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1010,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1010,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel4,true,1010,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1010,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1010,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1010,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel4,false,1010,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1010,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1010,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1010,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8,true,1010,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1010,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1010,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1010,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8,false,1010,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1010,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1010,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1010,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel16,true,1010,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1010,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1010,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1010,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel16,false,1010,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1010,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1010,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1010,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8s,true,1010,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1010,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1010,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1010,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8s,false,1010,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1010,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1010,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1010,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labband,true,1010,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1010,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1010,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1010,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labband,false,1010,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1010,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1010,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1010,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,lab4chain3,true,1010,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1010,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1010,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1010,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,lab4chain3,false,1010,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labrel0,true,1001,training_metrics,1
artifact_presence,,phase1b_v2_extended,labrel0,true,1001,first_goal,1
artifact_presence,,phase1b_v2_extended,labrel0,true,1001,benchmark,1
censoring_fraction,,phase1b_v2_extended,labrel0,true,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labrel0,false,1001,training_metrics,1
artifact_presence,,phase1b_v2_extended,labrel0,false,1001,first_goal,1
artifact_presence,,phase1b_v2_extended,labrel0,false,1001,benchmark,1
censoring_fraction,,phase1b_v2_extended,labrel0,false,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labrel4,true,1001,training_metrics,1
artifact_presence,,phase1b_v2_extended,labrel4,true,1001,first_goal,1
artifact_presence,,phase1b_v2_extended,labrel4,true,1001,benchmark,1
censoring_fraction,,phase1b_v2_extended,labrel4,true,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labrel4,false,1001,training_metrics,1
artifact_presence,,phase1b_v2_extended,labrel4,false,1001,first_goal,1
artifact_presence,,phase1b_v2_extended,labrel4,false,1001,benchmark,1
censoring_fraction,,phase1b_v2_extended,labrel4,false,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labrel8,true,1001,training_metrics,1
artifact_presence,,phase1b_v2_extended,labrel8,true,1001,first_goal,1
artifact_presence,,phase1b_v2_extended,labrel8,true,1001,benchmark,1
censoring_fraction,,phase1b_v2_extended,labrel8,true,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labrel8,false,1001,training_metrics,1
artifact_presence,,phase1b_v2_extended,labrel8,false,1001,first_goal,1
artifact_presence,,phase1b_v2_extended,labrel8,false,1001,benchmark,1
censoring_fraction,,phase1b_v2_extended,labrel8,false,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labrel16,true,1001,training_metrics,1
artifact_presence,,phase1b_v2_extended,labrel16,true,1001,first_goal,1
artifact_presence,,phase1b_v2_extended,labrel16,true,1001,benchmark,1
censoring_fraction,,phase1b_v2_extended,labrel16,true,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labrel16,false,1001,training_metrics,1
artifact_presence,,phase1b_v2_extended,labrel16,false,1001,first_goal,1
artifact_presence,,phase1b_v2_extended,labrel16,false,1001,benchmark,1
censoring_fraction,,phase1b_v2_extended,labrel16,false,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labrel8s,true,1001,training_metrics,1
artifact_presence,,phase1b_v2_extended,labrel8s,true,1001,first_goal,1
artifact_presence,,phase1b_v2_extended,labrel8s,true,1001,benchmark,1
censoring_fraction,,phase1b_v2_extended,labrel8s,true,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labrel8s,false,1001,training_metrics,1
artifact_presence,,phase1b_v2_extended,labrel8s,false,1001,first_goal,1
artifact_presence,,phase1b_v2_extended,labrel8s,false,1001,benchmark,1
censoring_fraction,,phase1b_v2_extended,labrel8s,false,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labband,true,1001,training_metrics,1
artifact_presence,,phase1b_v2_extended,labband,true,1001,first_goal,1
artifact_presence,,phase1b_v2_extended,labband,true,1001,benchmark,1
censoring_fraction,,phase1b_v2_extended,labband,true,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labband,false,1001,training_metrics,1
artifact_presence,,phase1b_v2_extended,labband,false,1001,first_goal,1
artifact_presence,,phase1b_v2_extended,labband,false,1001,benchmark,1
censoring_fraction,,phase1b_v2_extended,labband,false,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,lab4chain3,true,1001,training_metrics,1
artifact_presence,,phase1b_v2_extended,lab4chain3,true,1001,first_goal,1
artifact_presence,,phase1b_v2_extended,lab4chain3,true,1001,benchmark,1
censoring_fraction,,phase1b_v2_extended,lab4chain3,true,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,lab4chain3,false,1001,training_metrics,1
artifact_presence,,phase1b_v2_extended,lab4chain3,false,1001,first_goal,1
artifact_presence,,phase1b_v2_extended,lab4chain3,false,1001,benchmark,1
censoring_fraction,,phase1b_v2_extended,lab4chain3,false,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labrel0,true,1002,training_metrics,1
artifact_presence,,phase1b_v2_extended,labrel0,true,1002,first_goal,1
artifact_presence,,phase1b_v2_extended,labrel0,true,1002,benchmark,1
censoring_fraction,,phase1b_v2_extended,labrel0,true,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labrel0,false,1002,training_metrics,1
artifact_presence,,phase1b_v2_extended,labrel0,false,1002,first_goal,1
artifact_presence,,phase1b_v2_extended,labrel0,false,1002,benchmark,1
censoring_fraction,,phase1b_v2_extended,labrel0,false,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labrel4,true,1002,training_metrics,1
artifact_presence,,phase1b_v2_extended,labrel4,true,1002,first_goal,1
artifact_presence,,phase1b_v2_extended,labrel4,true,1002,benchmark,1
censoring_fraction,,phase1b_v2_extended,labrel4,true,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labrel4,false,1002,training_metrics,1
artifact_presence,,phase1b_v2_extended,labrel4,false,1002,first_goal,1
artifact_presence,,phase1b_v2_extended,labrel4,false,1002,benchmark,1
censoring_fraction,,phase1b_v2_extended,labrel4,false,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labrel8,true,1002,training_metrics,1
artifact_presence,,phase1b_v2_extended,labrel8,true,1002,first_goal,1
artifact_presence,,phase1b_v2_extended,labrel8,true,1002,benchmark,1
censoring_fraction,,phase1b_v2_extended,labrel8,true,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labrel8,false,1002,training_metrics,1
artifact_presence,,phase1b_v2_extended,labrel8,false,1002,first_goal,1
artifact_presence,,phase1b_v2_extended,labrel8,false,1002,benchmark,1
censoring_fraction,,phase1b_v2_extended,labrel8,false,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labrel16,true,1002,training_metrics,1
artifact_presence,,phase1b_v2_extended,labrel16,true,1002,first_goal,1
artifact_presence,,phase1b_v2_extended,labrel16,true,1002,benchmark,1
censoring_fraction,,phase1b_v2_extended,labrel16,true,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labrel16,false,1002,training_metrics,1
artifact_presence,,phase1b_v2_extended,labrel16,false,1002,first_goal,1
artifact_presence,,phase1b_v2_extended,labrel16,false,1002,benchmark,1
censoring_fraction,,phase1b_v2_extended,labrel16,false,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labrel8s,true,1002,training_metrics,1
artifact_presence,,phase1b_v2_extended,labrel8s,true,1002,first_goal,1
artifact_presence,,phase1b_v2_extended,labrel8s,true,1002,benchmark,1
censoring_fraction,,phase1b_v2_extended,labrel8s,true,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labrel8s,false,1002,training_metrics,1
artifact_presence,,phase1b_v2_extended,labrel8s,false,1002,first_goal,1
artifact_presence,,phase1b_v2_extended,labrel8s,false,1002,benchmark,1
censoring_fraction,,phase1b_v2_extended,labrel8s,false,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_extended,labband,true,1002,training_metrics,1
