table_row_id,section,root_id,run_id,branch,head_sha,local_root,local_tree_sha256,analysis_file,analysis_file_sha256,analysis_file_row,source_locator,source_columns,data_type,profile,mode_a,mode_b,condition,metric,metric_tier,direction,n,seeds,value,ci_lo,ci_hi,p_value,q_bootstrap_bh,cliffs_delta,recomputed_value,recompute_input,recompute_status,research_status,evidence_label,notes,derivation_command
P1T-0291,summary_table_ci,P1-BUMP-S11-20,27462446044,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped_s11_20,f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e,phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv,962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa,9,local-sha256:962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa:phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv:row 9; named columns profile=lab3; mode=ql_true; n_seeds=10; avg_steps_mean=0.88125; avg_steps_ci_lo=0.84375; avg_steps_ci_hi=0.91875,profile=lab3; mode=ql_true; n_seeds=10; avg_steps_mean=0.88125; avg_steps_ci_lo=0.84375; avg_steps_ci_hi=0.91875,final_policy_mean,lab3,,,ql_true,avg_steps,,,10,,0.88125,0.84375,0.91875,,,,0.88125,local-tree-sha256:f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e:phase1_xzone_bumped_s11_20; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0292,summary_table_ci,P1-BUMP-S11-20,27462446044,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped_s11_20,f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e,phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv,962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa,9,local-sha256:962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa:phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv:row 9; named columns profile=lab3; mode=ql_true; n_seeds=10; avg_dev_mean=2.63125; avg_dev_ci_lo=2.48125; avg_dev_ci_hi=2.78125,profile=lab3; mode=ql_true; n_seeds=10; avg_dev_mean=2.63125; avg_dev_ci_lo=2.48125; avg_dev_ci_hi=2.78125,final_policy_mean,lab3,,,ql_true,avg_dev,,,10,,2.63125,2.48125,2.78125,,,,2.63125,local-tree-sha256:f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e:phase1_xzone_bumped_s11_20; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0293,summary_table_ci,P1-BUMP-S11-20,27462446044,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped_s11_20,f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e,phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv,962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa,9,local-sha256:962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa:phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv:row 9; named columns profile=lab3; mode=ql_true; n_seeds=10; avg_energy_mean=13.163750000000002; avg_energy_ci_lo=12.89375; avg_energy_ci_hi=13.4,profile=lab3; mode=ql_true; n_seeds=10; avg_energy_mean=13.163750000000002; avg_energy_ci_lo=12.89375; avg_energy_ci_hi=13.4,final_policy_mean,lab3,,,ql_true,avg_energy,,,10,,13.163750000000002,12.89375,13.4,,,,13.163750000000002,local-tree-sha256:f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e:phase1_xzone_bumped_s11_20; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0294,summary_table_ci,P1-BUMP-S11-20,27462446044,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped_s11_20,f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e,phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv,962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa,9,local-sha256:962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa:phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv:row 9; named columns profile=lab3; mode=ql_true; n_seeds=10; avg_wasted_mean=0.82125; avg_wasted_ci_lo=0.79; avg_wasted_ci_hi=0.8524999999999998,profile=lab3; mode=ql_true; n_seeds=10; avg_wasted_mean=0.82125; avg_wasted_ci_lo=0.79; avg_wasted_ci_hi=0.8524999999999998,final_policy_mean,lab3,,,ql_true,avg_wasted,,,10,,0.82125,0.79,0.8524999999999998,,,,0.82125,local-tree-sha256:f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e:phase1_xzone_bumped_s11_20; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0295,summary_table_ci,P1-BUMP-S11-20,27462446044,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped_s11_20,f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e,phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv,962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa,9,local-sha256:962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa:phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv:row 9; named columns profile=lab3; mode=ql_true; n_seeds=10; avg_cycling_mean=0.31875; avg_cycling_ci_lo=0.28125; avg_cycling_ci_hi=0.35625,profile=lab3; mode=ql_true; n_seeds=10; avg_cycling_mean=0.31875; avg_cycling_ci_lo=0.28125; avg_cycling_ci_hi=0.35625,final_policy_mean,lab3,,,ql_true,avg_cycling,,,10,,0.31875,0.28125,0.35625,,,,0.31875,local-tree-sha256:f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e:phase1_xzone_bumped_s11_20; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0296,summary_table_ci,P1-BUMP-S11-20,27462446044,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped_s11_20,f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e,phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv,962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa,9,local-sha256:962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa:phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv:row 9; named columns profile=lab3; mode=ql_true; n_seeds=10; avg_redundant_mean=1.1400000000000001; avg_redundant_ci_lo=1.07375; avg_redundant_ci_hi=1.2025,profile=lab3; mode=ql_true; n_seeds=10; avg_redundant_mean=1.1400000000000001; avg_redundant_ci_lo=1.07375; avg_redundant_ci_hi=1.2025,final_policy_mean,lab3,,,ql_true,avg_redundant,,,10,,1.1400000000000001,1.07375,1.2025,,,,1.1400000000000001,local-tree-sha256:f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e:phase1_xzone_bumped_s11_20; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0297,summary_table_ci,P1-BUMP-S11-20,27462446044,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped_s11_20,f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e,phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv,962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa,10,local-sha256:962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa:phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv:row 10; named columns profile=lab3; mode=rule_based; n_seeds=10; goal_rate_mean=1.0; goal_rate_ci_lo=1.0; goal_rate_ci_hi=1.0,profile=lab3; mode=rule_based; n_seeds=10; goal_rate_mean=1.0; goal_rate_ci_lo=1.0; goal_rate_ci_hi=1.0,final_policy_mean,lab3,,,rule_based,goal_rate,,,10,,1.0,1.0,1.0,,,,1,local-tree-sha256:f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e:phase1_xzone_bumped_s11_20; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0298,summary_table_ci,P1-BUMP-S11-20,27462446044,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped_s11_20,f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e,phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv,962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa,10,local-sha256:962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa:phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv:row 10; named columns profile=lab3; mode=rule_based; n_seeds=10; avg_steps_mean=0.8125; avg_steps_ci_lo=0.8125; avg_steps_ci_hi=0.8125,profile=lab3; mode=rule_based; n_seeds=10; avg_steps_mean=0.8125; avg_steps_ci_lo=0.8125; avg_steps_ci_hi=0.8125,final_policy_mean,lab3,,,rule_based,avg_steps,,,10,,0.8125,0.8125,0.8125,,,,0.8125,local-tree-sha256:f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e:phase1_xzone_bumped_s11_20; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0299,summary_table_ci,P1-BUMP-S11-20,27462446044,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped_s11_20,f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e,phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv,962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa,10,local-sha256:962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa:phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv:row 10; named columns profile=lab3; mode=rule_based; n_seeds=10; avg_dev_mean=2.125; avg_dev_ci_lo=2.125; avg_dev_ci_hi=2.125,profile=lab3; mode=rule_based; n_seeds=10; avg_dev_mean=2.125; avg_dev_ci_lo=2.125; avg_dev_ci_hi=2.125,final_policy_mean,lab3,,,rule_based,avg_dev,,,10,,2.125,2.125,2.125,,,,2.125,local-tree-sha256:f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e:phase1_xzone_bumped_s11_20; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0300,summary_table_ci,P1-BUMP-S11-20,27462446044,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped_s11_20,f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e,phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv,962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa,10,local-sha256:962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa:phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv:row 10; named columns profile=lab3; mode=rule_based; n_seeds=10; avg_energy_mean=12.117500000000001; avg_energy_ci_lo=12.02125; avg_energy_ci_hi=12.225,profile=lab3; mode=rule_based; n_seeds=10; avg_energy_mean=12.117500000000001; avg_energy_ci_lo=12.02125; avg_energy_ci_hi=12.225,final_policy_mean,lab3,,,rule_based,avg_energy,,,10,,12.117500000000001,12.02125,12.225,,,,12.117500000000001,local-tree-sha256:f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e:phase1_xzone_bumped_s11_20; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0301,summary_table_ci,P1-BUMP-S11-20,27462446044,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped_s11_20,f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e,phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv,962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa,10,local-sha256:962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa:phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv:row 10; named columns profile=lab3; mode=rule_based; n_seeds=10; avg_wasted_mean=0.7625; avg_wasted_ci_lo=0.7537499999999999; avg_wasted_ci_hi=0.7737499999999999,profile=lab3; mode=rule_based; n_seeds=10; avg_wasted_mean=0.7625; avg_wasted_ci_lo=0.7537499999999999; avg_wasted_ci_hi=0.7737499999999999,final_policy_mean,lab3,,,rule_based,avg_wasted,,,10,,0.7625,0.7537499999999999,0.7737499999999999,,,,0.7625,local-tree-sha256:f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e:phase1_xzone_bumped_s11_20; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0302,summary_table_ci,P1-BUMP-S11-20,27462446044,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped_s11_20,f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e,phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv,962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa,10,local-sha256:962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa:phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv:row 10; named columns profile=lab3; mode=rule_based; n_seeds=10; avg_cycling_mean=0.25; avg_cycling_ci_lo=0.25; avg_cycling_ci_hi=0.25,profile=lab3; mode=rule_based; n_seeds=10; avg_cycling_mean=0.25; avg_cycling_ci_lo=0.25; avg_cycling_ci_hi=0.25,final_policy_mean,lab3,,,rule_based,avg_cycling,,,10,,0.25,0.25,0.25,,,,0.25,local-tree-sha256:f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e:phase1_xzone_bumped_s11_20; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0303,summary_table_ci,P1-BUMP-S11-20,27462446044,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped_s11_20,f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e,phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv,962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa,10,local-sha256:962f0908dbf421090dabd4d45cb195d4c3963c4ffe78a0a67e67d3ffa5b4feaa:phase1_xzone_bumped_s11_20\analysis\out\summary_table_ci.csv:row 10; named columns profile=lab3; mode=rule_based; n_seeds=10; avg_redundant_mean=1.0125; avg_redundant_ci_lo=1.0037499999999997; avg_redundant_ci_hi=1.0237499999999997,profile=lab3; mode=rule_based; n_seeds=10; avg_redundant_mean=1.0125; avg_redundant_ci_lo=1.0037499999999997; avg_redundant_ci_hi=1.0237499999999997,final_policy_mean,lab3,,,rule_based,avg_redundant,,,10,,1.0125,1.0037499999999997,1.0237499999999997,,,,1.0125,local-tree-sha256:f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e:phase1_xzone_bumped_s11_20; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0304,paired_tests,P1-BUMP-S11-20,27462446044,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped_s11_20,f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e,phase1_xzone_bumped_s11_20\analysis\out\paired_tests.csv,f47358285528152e7d05d36cfac6139f1c8b748b07e120ed7a3cd15b00d49e6e,2,local-sha256:f47358285528152e7d05d36cfac6139f1c8b748b07e120ed7a3cd15b00d49e6e:phase1_xzone_bumped_s11_20\analysis\out\paired_tests.csv:row 2; named columns profile=lab1; metric=goal_rate; mode_a=ql_true; mode_b=ql_false; family=confirmatory; n_paired=10; mean_diff=0.0; ci_lo=0.0; ci_hi=0.0; p_bootstrap=1.0; q_bootstrap_bh=1.0; cliffs_delta=0.0,profile=lab1; metric=goal_rate; mode_a=ql_true; mode_b=ql_false; family=confirmatory; n_paired=10; mean_diff=0.0; ci_lo=0.0; ci_hi=0.0; p_bootstrap=1.0; q_bootstrap_bh=1.0; cliffs_delta=0.0,final_policy_paired_difference,lab1,ql_true,ql_false,,goal_rate,,,10,11;12;13;14;15;16;17;18;19;20,0.0,0.0,0.0,1.0,1.0,0.0,0,local-tree-sha256:f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e:phase1_xzone_bumped_s11_20; raw benchmark_results CSV files=90,MEAN_DIFF_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,p/q/CI copied from analysis CSV; statistical resampling not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0305,paired_tests,P1-BUMP-S11-20,27462446044,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped_s11_20,f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e,phase1_xzone_bumped_s11_20\analysis\out\paired_tests.csv,f47358285528152e7d05d36cfac6139f1c8b748b07e120ed7a3cd15b00d49e6e,5,local-sha256:f47358285528152e7d05d36cfac6139f1c8b748b07e120ed7a3cd15b00d49e6e:phase1_xzone_bumped_s11_20\analysis\out\paired_tests.csv:row 5; named columns profile=lab2; metric=goal_rate; mode_a=ql_true; mode_b=ql_false; family=confirmatory; n_paired=10; mean_diff=0.0375; ci_lo=0.0125; ci_hi=0.0625; p_bootstrap=0.0028; q_bootstrap_bh=0.006917647058823529; cliffs_delta=0.5,profile=lab2; metric=goal_rate; mode_a=ql_true; mode_b=ql_false; family=confirmatory; n_paired=10; mean_diff=0.0375; ci_lo=0.0125; ci_hi=0.0625; p_bootstrap=0.0028; q_bootstrap_bh=0.006917647058823529; cliffs_delta=0.5,final_policy_paired_difference,lab2,ql_true,ql_false,,goal_rate,,,10,11;12;13;14;15;16;17;18;19;20,0.0375,0.0125,0.0625,0.0028,0.006917647058823529,0.5,0.0375,local-tree-sha256:f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e:phase1_xzone_bumped_s11_20; raw benchmark_results CSV files=90,MEAN_DIFF_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,p/q/CI copied from analysis CSV; statistical resampling not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0306,paired_tests,P1-BUMP-S11-20,27462446044,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped_s11_20,f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e,phase1_xzone_bumped_s11_20\analysis\out\paired_tests.csv,f47358285528152e7d05d36cfac6139f1c8b748b07e120ed7a3cd15b00d49e6e,8,local-sha256:f47358285528152e7d05d36cfac6139f1c8b748b07e120ed7a3cd15b00d49e6e:phase1_xzone_bumped_s11_20\analysis\out\paired_tests.csv:row 8; named columns profile=lab3; metric=goal_rate; mode_a=ql_true; mode_b=ql_false; family=confirmatory; n_paired=10; mean_diff=0.00625; ci_lo=0.0; ci_hi=0.01875; p_bootstrap=0.7058; q_bootstrap_bh=1.0; cliffs_delta=0.1,profile=lab3; metric=goal_rate; mode_a=ql_true; mode_b=ql_false; family=confirmatory; n_paired=10; mean_diff=0.00625; ci_lo=0.0; ci_hi=0.01875; p_bootstrap=0.7058; q_bootstrap_bh=1.0; cliffs_delta=0.1,final_policy_paired_difference,lab3,ql_true,ql_false,,goal_rate,,,10,11;12;13;14;15;16;17;18;19;20,0.00625,0.0,0.01875,0.7058,1.0,0.1,0.00625,local-tree-sha256:f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e:phase1_xzone_bumped_s11_20; raw benchmark_results CSV files=90,MEAN_DIFF_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,p/q/CI copied from analysis CSV; statistical resampling not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0307,paired_tests,P1-BUMP-S11-20,27462446044,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped_s11_20,f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e,phase1_xzone_bumped_s11_20\analysis\out\paired_tests.csv,f47358285528152e7d05d36cfac6139f1c8b748b07e120ed7a3cd15b00d49e6e,11,local-sha256:f47358285528152e7d05d36cfac6139f1c8b748b07e120ed7a3cd15b00d49e6e:phase1_xzone_bumped_s11_20\analysis\out\paired_tests.csv:row 11; named columns profile=lab1; metric=avg_steps; mode_a=ql_true; mode_b=ql_false; family=confirmatory; n_paired=10; mean_diff=0.0; ci_lo=0.0; ci_hi=0.0; p_bootstrap=1.0; q_bootstrap_bh=1.0; cliffs_delta=0.0,profile=lab1; metric=avg_steps; mode_a=ql_true; mode_b=ql_false; family=confirmatory; n_paired=10; mean_diff=0.0; ci_lo=0.0; ci_hi=0.0; p_bootstrap=1.0; q_bootstrap_bh=1.0; cliffs_delta=0.0,final_policy_paired_difference,lab1,ql_true,ql_false,,avg_steps,,,10,11;12;13;14;15;16;17;18;19;20,0.0,0.0,0.0,1.0,1.0,0.0,0,local-tree-sha256:f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e:phase1_xzone_bumped_s11_20; raw benchmark_results CSV files=90,MEAN_DIFF_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,p/q/CI copied from analysis CSV; statistical resampling not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0308,paired_tests,P1-BUMP-S11-20,27462446044,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped_s11_20,f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e,phase1_xzone_bumped_s11_20\analysis\out\paired_tests.csv,f47358285528152e7d05d36cfac6139f1c8b748b07e120ed7a3cd15b00d49e6e,14,local-sha256:f47358285528152e7d05d36cfac6139f1c8b748b07e120ed7a3cd15b00d49e6e:phase1_xzone_bumped_s11_20\analysis\out\paired_tests.csv:row 14; named columns profile=lab2; metric=avg_steps; mode_a=ql_true; mode_b=ql_false; family=confirmatory; n_paired=10; mean_diff=-0.7875; ci_lo=-1.26875; ci_hi=-0.34375; p_bootstrap=0.0; q_bootstrap_bh=0.0; cliffs_delta=-0.7,profile=lab2; metric=avg_steps; mode_a=ql_true; mode_b=ql_false; family=confirmatory; n_paired=10; mean_diff=-0.7875; ci_lo=-1.26875; ci_hi=-0.34375; p_bootstrap=0.0; q_bootstrap_bh=0.0; cliffs_delta=-0.7,final_policy_paired_difference,lab2,ql_true,ql_false,,avg_steps,,,10,11;12;13;14;15;16;17;18;19;20,-0.7875,-1.26875,-0.34375,0.0,0.0,-0.7,-0.7875,local-tree-sha256:f80a117fac11c1db5ce3d545b04a4e418590f97c66d3ccc8ff44c6c8cc71152e:phase1_xzone_bumped_s11_20; raw benchmark_results CSV files=90,MEAN_DIFF_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,p/q/CI copied from analysis CSV; statistical resampling not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
